comment;sentiment
es terrible la situacion con nuestro sistema electrico, los culpables de la decadencia de este sistema, ahora salen con que hay saboteo en este sistema! que cara dura son estos senores!;Ira
cochino grosero que todos los que vean este twitter lo bloquea para cayarlo despues de decirles sus verdades;Ira
promesas incumplidas, la mayoria!;Ira
qur tal coomo va el verano;Ira
es mi celular, la aplicacion o que putas que se me cierra whatsapp asi de la nada??? o es solo a mi;Ira
pero que clima tan agradable en maracaibo edo. zulia .venezuela;Ira
consternacion en las familias portuguesenas. seguro estoy que los organismos daran con el paradero de este o estos violadores y asesinos. #turen #portuguesa;Ira
es que no puedo quedarme solo en el canal y hablar. tengo unas cosas pendiente para manana que no he terminado y si puedo escucharlos mientras hago eso pero teniendo el microfono no. ademas de que quiero hablar y no se callan;Ira
"""pero como yo no sabia, habia que detenerlo porque yo soy yo y nada ocurre si yo no doy permiso""";Ira
nos llevaron al cai y saben que hicieron a parte de seguirme morboseando, pedirle plata a mi novio para dejarlo ir, eso es lo que ellos hacen en el cai, por eso y por otras cosas mas es que yo no meto la mano al fuero por ellos.;Ira
no porque son groseras las alzas de mensualidades;Ira
claro, alabame;Ira
si sales conmigo yo te corrijo en frente de ellos eso si me emputa disque chinita cuanto cuesta eso cha dile joven;Ira
#porculpadepetro me trasnocho todas las noches leyendo noticias y articulos, mientras tengo un mundo de trabajo por hacer . #petrobastaya;Ira
divide y reinaras.;Ira
y todo por culpa de este bandido #petronero de lo deberian judicializar y extraditar!! #hampon criminal e incendiario!;Ira
vergacion que peoooo!!! es asi te doy la razon;Ira
otro viernes que digo ?como triple htas van a terminar el capitulo asi? #wandavision;Ira
"en ocana los casos de hurtos y expendio de alucinogenos estan a la orden del dia, el fin de semana pasado se presentaron 3 homicidios y a la fecha no se ven resultados. aaa pero hoy sacaron al esmad para ""preservar el orden publico""";Ira
"acabo de escuchar a una vecina decirle a su hijo: ""para que traes basura a la casa, lanza esos vasos cuando estes en la calle, para que lo traes a la casa?"" tengo una necesidad muy grande me meterle esos vasos plasticos hasta la traquea";Ira
y yo a mis llaves de la moto;Ira
habitantes de la calle san andres de mataruca municipio colina del edo.falcon piden al gobierno de maduro,que les mande cisternas con agua,porque ya no aguanta los meses de sed por el vital liquido;Ira
gobierno de mierda.;Ira
van expulsar a teo;Ira
no estoy disponible, pero usted tranqui, que el primero dije ya.;Ira
es mas lea, hoy lo deje de seguir y a gabriela ni que crea que va a seguir viendo mis estados de whatsapp desde lo oculto. locos ustedes limpiense el culo con esto:;Ira
demasiados ineptos en este gobierno;Ira
acabo de ver la noticia sobre y todo mi apoyo para el y su causa. salimos de colombia a formarnos profesionalmente sin ningun tipo de ayuda del gobierno, y este no es capaz de brindarnos el apoyo para homologar los titulos en el pais. que decepcion.;Ira
ya basta con este abuso donde vamos a llegarhay que frenar esta lucuranos estan desangrando, a twitter todos no mas abuso por esta pagina;Ira
si para salir de dictaduras se requiere madures, los venezolanos tardamos por lo menos 20 anos en madurar.;Ira
delete!;Ira
que rabia que te culpen por cosas que no has hecho.;Ira
hoy me duele mas la espalda y el cuello que el dia que me estrelle;Ira
que es lo que pasa con la luz en el sector del rodadero desde las 5am hasta ahora 10:16pm y la luz nada que llega se supone que era por mantenimiento hasta las 5pm y mira como vamos !!! tengan mas respeto y sean serios;Ira
"y porque solo las medidas para la region central del pais ?? se supone q la mayoria de fiestas clandestinas se estan dando en zonas alejadas, en fincas un poco ""escondidas"", al menos deberia aplicar en cantones en naranja por parejo";Ira
ehhhhh en twitter no hay rank ni nada de eso;Ira
hay una linea eco de darnel, productos para comidas y bebidas en material de carton reciclable, excelente, pero adivinen que???? jajajja cuestan 4 veces mas lo de el icopor, eso hay que sumarle al producto e incrementa el valor ufff y la gente estrila. no ayudan, de veras no;Ira
i did, but still super fumado el hilo;Ira
estas son las cosas que me k... ?le hicieron hisopado al desgraciado helado? entonces, ?por que a nosotros si? alguien de los que recomiende el antiparasitos que me explique.;Ira
dios dame paciencia para los profesores sin pedagogia que aburrimiento;Ira
viejo cabeza e monda;Ira
ustedes si inventan chisme;Ira
no es que sea un mini pais es que la tierra es plana;Ira
donde me quejo? quieren que lo haga aqui en publico o me atienden?;Ira
no puede ser con este insomnio;Ira
podia: - pagar una costosa devolucion sin garantia de que resuelva el problema - pagar un servicio tecnico local que me cobre y aparte haga perder la garantia oficial (sin garantia de resolver realmente el problema) - quedarme sin laptop y morir lentamente;Ira
todos presos, eso es agresion.;Ira
uy si;Ira
lo triste es que no solo se perjudican ellos = sino que afectan a todo su entorno !!;Ira
ni por el putas, tanta mierda que hablaban del senor petro y ahora resulta que los dictadores son otros, para que se vayan dando cuenta de la podredumbre que nos gobierna. hptaaaaa uribismo malparido;Ira
el fin del mundo se acerca;Ira
#juego14 1c | 08:35 | #spb #toros 02 - 02 #piratas de remate coloca dos puntos javier vargas : / 87.9fm : : #cambiemoslahistoria #araguaestoros;Ira
"""le recordamos que su reporte mantiene un tiempo de hasta 48hrs"" ok se hizo el miercoles, ya es sabado. y el reporte de noviembre nunca hicieron la visita tecnica";Ira
el facismo interno y externo no haya como jodernos, ahora quieren aplicarnos psicoterror;Ira
pero no es mejor que yoshi;Ira
hola mi hijo de 7 anos, mi sobrino de 9 anos, yo y los 34deg de temperatura os saludamos desde #mestalla a ver si os dejais de conas y poneis los partidos de verano de noche, listos;Ira
*yo buscando cosas que quiero en internet* 70 mil con envio gratis, yo: 60 mil + envio, yo:;Ira
joda! la red claro como que tambien se cae cuando se va la luz en el pueblo, datos leeeeeentos;Ira
escucho siempre solo cuando se mete en su frecuencia una emisora de cristianos protestantes es cuando me voy para otra emisora. no se porque sucede eso, pero es muy recurrente...;Ira
#psuvlealtadchavista 2 cosas q hacen arrechar a una chavista como yo: la subida constante del dolar y la visita de #juanes a #venezuela ,despues de hablar de la dictadura...viene a cantar a la dictadura sin dictadura, pero q tiene de presidente al mismo dictador;Ira
siempre que salgo tarde la gente anda manejando apurada pa llegar;Ira
que onda con esos manes todos bien formados y que destruidos xq se les vienen los 21/22/23/24 anos encima mrk yo voy pisandole los talones a los 30 y parezco espagueti mal cocinado;Ira
sectarios;Ira
"noooo ""hagamos un compartir""";Ira
que si no viejo?;Ira
y chavista me dolio;Ira
que sucios;Ira
no puedo con la gente que tras que me estas foking pagando se ponen en cuecada para hacerte las vainas;Ira
cuando les toque a los menores se 59, sin enfermedades cronicas ya los que se han vacunado hay que ponerle la de refuerzo cuando me toque vacuna si es que me toca tendre como 32 asi estoy ah y peor aun mis abuelos nada de nada thanks paco sucre;Ira
pienso lo mismo, antes pensaba como valentina q. no me ire nunca pero cada dia que pasa me convenzo que aqui ya no se puede vivir ! hoy llegue a mi casa y para variar no hay agua;Ira
y que quieres decir... por que no murio el lamentable situacion, muchos logran pasar esa situacion...mas coherencia;Ira
que nos hagan todas las demandas, es increible como los pedofilos estan impunes solo porque tienen dinero para ofrecerles a los encargados de investigar y hacer justicia. mil veces malditos;Ira
diganme que les gusta el atun para dejar de ser amigos;Ira
no es no no seamos esto seria otro error como el de makelele o ya se lo a olvidado;Ira
ustedes son personas sin alma, sin sentimientos que solo les importa con ustedes, no tienen idea el estrago a nivel emocional que causan sus desiciones y sus brillantes ideotas;Ira
de verdad que a mi estoy de una tristeza, que puede pasar por la cabeza de una persona atreverse a amenazar un par de bebes y con el descaro de hacerlo desde el anonimato;Ira
literalmente, los gringos los odian por ser frentona ?._.xd?;Ira
el servicio de television de es una mucha fibra optica y se interrumpe la senal a cada rato, 1 semana y ya me tienen podrida #tigohogar;Ira
ya no voy a subir nudes en o en mis fleets, ahora voy a subir fotocarits;Ira
tremendo #domingo prendidos con angel de la noche vamos a darle duro a la #guaracha ahora llego la noche la fiebre esta presente se siente corriente entre la gente se siente que corre hasta tu mente;Ira
hay personas que tienen meses de estar en el gym y solamente van es a ver lo que hacen los otros y su progreso en base a lo que el piensa;Ira
casemiro no lo hagas q se acabe el tridente;Ira
los turnos de tarde son los mas eterno;Ira
ay lorenzo!!! #paquererte;Ira
es cierto, a mi mama de mas de 100 anos se le bloqueo la tarjeta de jubilada y le pidieron hasta las rayas de un tigre. cuando no tuvieron mas objeciones me obligaron a llevarla a la agencia. en maracay- el limon. a pesar de su discapacidad.;Ira
dios santo!;Ira
nada peor que tener malos vecinos.;Ira
se fue la luz y yo me voy a ir tambien, pero pa la misma pings;Ira
no hay nada mas pajuo que escuchar decir ubch...;Ira
que rabia dan esos puntos perdidos contra esos equipos que vienen a jugarse el partido de sus vidas o parquear el bus defensivo en barranquilla, increible que tenga que sufrir tanto para ganar de local. a parir ahora con ustedes;Ira
yo cabreada de neymar y sus lesiones;Ira
mivacuna.... sigo en lista de postulados y nada de nada #mivacunanovacuna #mivacuna;Ira
pa cuando la luzzzzzzzzz grandisimos hep;Ira
vandalos malparidos #28abrilparonacional;Ira
directamente echo d menos a mi mejor amigo q ha preferido trabajar a almorzar y chamar conmigo;Ira
no caigas;Ira
yo no tengo si guasap...;Ira
4 bajon del dia .;Ira
revisenme todo que no escondo nada... bendiciones;Ira
dios como lo permiten??? somos los seres mas detestables del universo;Ira
#desafiothebox pipe ya se le esta saliendo lo hp!;Ira
"?satisfecho por salir goleados? eso era para que tu como segundo capitan, tuvieras un grado de autocritica gigante, que te hubieras hecho responsable de lo que paso, pero no, no soy de los que me gusta decir ""pecho frio"" a un jugador. pero, tu eres un freezer de alta gama.";Ira
cual servicio? es mas el tiempo q uno pasa sin internet, pero la factura si llega completica, y ahora sin cable para variar... sin servicio de cable ni internet;Ira
funcionarios que deben resguardar la seguridad de los ciudadanos, actuan como asesinos... simplemente son unos delincuentes mas. que triste! verguenza me dan;Ira
con dinero sucio;Ira
por lo que veo, eres un falso!!! ???donde he insultado yo a alguien??? para politico y abogado no sirves, tu mismo te delatas. hablas cosas sin sustento y ni bases, todo es falso!!! no me conoces y hablas idiotez. a mi nadie me paga !!!eres un falso politico mas!!!;Ira
malparidos estos;Ira
en guanare portuguesa que se caracteriza por el calor las fallas electricas son el pan de todos los dias. a esta hora acaba de irse en la zona donde vivimos al igual que anoche. el gobernador de aca dice como slogan que el que lo vive es el que lo goza.;Ira
a mi es al unico que no le quieres vender y siempre estas en caracas;Ira
por que las facturas de son la vaina mas enredada y fuckin complicada, ayala gaver! que puto lio para que te dejen el saldo en 0 aunque pagues adelantado #portabilidad;Ira
sin servicio electrico y el calor a mil;Ira
se pronostica un fuerte aguacero, no ha caido la primera gota y ya se fue la luz. #cartagena;Ira
y la repeticion del penalty arbitro hpta;Ira
como se ve que no le paso a una familiar tuya! inconsciente falta de solidaridad;Ira
el mensaje esta de mas...;Ira
?por que hay personas que dicen que quieren que aida sea su abuela? su nieto mayor tiene 6 anos si no tienen esa edad no tienen posibilidad alguna pidan que sea su amiga, y ya dejen de joder con lo de la abuelita o la mama que ya tiene el cupo de hijos completo tambien;Ira
me robaron el culo en la minorista que inseguridad;Ira
*no estoyestoy quedando es* en acarigua edo.portuguesa;Ira
verguenza de ministro;Ira
sinceramente este tio esta pinzao;Ira
se quemo una fabrica;Ira
24 anos de mediocridad, desidia, y narcocorrupcion chavista, tienen a venezuela en ruinas, 7 millones en diaspora errantes por el mundo y los q quedamos en el pais, muriendo de mengua. capos burgueses, enchufados y colaboracionistas, ostentado riquezas y viviendo muy comodos;Ira
casualidad soy prof de quimica jubilado,la verdad es que nos convirtieron en pobresores , en 1978 recien graduado ganaba 830$ hoy en dia jubilado categoria 6 mi jubilacion no llega a 10$;Ira
otro que se lo van a echar al pico...;Ira
dios, esto no puede seguir pasando... hasta cuando le tocara recordar y contar como fue maltratada, golpeada, abusada y violada? eso solo da es rabia!!;Ira
a buena hora se va a danar el wifi de claro;Ira
esas ninas sin preparacion jugaron excelente pero nada la liga y su empeno en no formar un campeonato femenino. se pican torta entre ellos;Ira
