comment;sentiment
que nervios!!;Miedo
esto no cuenta como maltrato animal?;Miedo
no le tocaba chiki;Miedo
este comunicado es una incoherencia, es basura,ni para el bano sirve;Miedo
se imaginan ese gol de chilena #libertadores #gloriaeterna #finaldeotromundo;Miedo
el cantante utilizo sus historias de instagram para narrar un hecho que le hizo sentir verguenza y por el que ofrecio disculpas;Miedo
mi agotamiento fisico es tal que necesito que alguien me de un masaje, me duelen mis bellos hombros;Miedo
mal dia para seguir un directo ! aunque veo que hubo bises algo tendra el agua cuando la bendicen! manana lo buscamos;Miedo
oh! anotada jajajaja ya publicare mi rinon;Miedo
"lo dice ""petro el constructor"" para muestra ""los contenedores de ninos""";Miedo
yo tengo una alergia espantosa.;Miedo
no me pregunten cuantas veces e visto el mv porque son cantidades no normales jajaja por dios que acaba de ver mis ojos #blackpink #pinkvenom;Miedo
usted con quien habla esas cosas? jajajajajajaja dios los perdone!;Miedo
por eso digo q entrenar en la manana es mejor, acabo de desconectarme del work y a esta hora solo quiero tirarme en la cama y ver netflixito.;Miedo
desayuno asi y no me quedan pa los servicios;Miedo
"tips eficaces para hacer un #presupuesto y cumplir un #planfinanciero ""muchas personas creen que es una cosa demasiado complicada de hacer"" continua leyendo y descubre que no.";Miedo
tengo nervios de darle play al capitulo 1 de #wandavision;Miedo
sabes que eres persona de riesgo cuando tu unica preocupacion dominical es que la vecina no le de por prender su fogon para hacer comida dominguera y ahumarte la ropa que acabas de tender;Miedo
belgica es una bomba #missuniverse;Miedo
pique y su nueva novia fueron captados mientras asistian a una boda ?sera que ya supero completamente a shakira? tomado de lo se todo y hola.;Miedo
?amiguita? amigota diria yo;Miedo
que bueno otra lipotusa, para dejar de pelear con los jeans cuando me los suba;Miedo
"del apuro solo queda el cansancio. veo que muchos saldran a ""votar"" por pura desesperacion. esa sera nuestra caida (otra vez) se consciente, por venezuela, no botes tu voto. no seas complice del regimen";Miedo
478,000 dosis en un dia!!!! nos faltan mas simulacros, gente.;Miedo
me dan miedo y a la ves asco los sapos;Miedo
increible como #buttermv tiene tantas vistas en poco tiempo;Miedo
algunos jugadores destacando y con buen ritmo, como el capi y pero #lasele sigue sin ganar. !no convence! viene mexico el martes;Miedo
como si le faltara poco drama a la vida, estoy viendo la temporada 4 de un lugar para sonar . (el de arriba hace ruido, despierta a mi hija y lo mato);Miedo
que medicamento tan la vrg;Miedo
la gente se queja de todo;Miedo
con extraneza llame a la veterinaria y la senora que contesta no sabe de que le hablo y posteriormente cuando vuelvo a marcar y le explico q es xq 1 donacion me da una cta bcolombia pero nada de informacion del perroojo;Miedo
modo arrunchis ...si no leo los comentarios, me hubiera quedado con la idea de que ese es yoongi no jk ...;Miedo
9 fechas en buenos aires?;Miedo
de lo que se entera uno por eso, nunca me cansare de insultar a ese m_a_l_n_a_c_i_d_o;Miedo
no se si es peor que diga que no te van a tocar por gorda o que si dejas de serlo, van a tomar la decision de tocarte, independientemente de tu consentimiento. la concha de todo!;Miedo
y las sacadas de sangre la mitad de las veces me dejan el brazo como de adicto a la heroina;Miedo
me fastidian demasiado las personas que piden limosna cuando uno esta comiendo en un cc, dejame disfrutar mi comida care monda;Miedo
quiero agradecer publicamente a quien me invito a almorzar hoy, no se quien es pero gracias por los tacos // cuando pedi la factura, me dijeron que ya estaba pagado;Miedo
todavia no me recupero del impacto que me causo este video. las cosas han llegado demasiado lejos. vealo ud. bajo su absoluta responsabilidad ...;Miedo
la abominacion jaja;Miedo
al fc barcelona le estan dando duro;Miedo
semana de rifa participa por tan solo 1$ el costo del numero, estos son los premios que puedes ganar ?que esperas para ganar te una hamburguesa? #caracas #hamburguesa #ccs;Miedo
uno por amor si se aguanta horas de viaje estresante;Miedo
el socialismo y sus normas para los demas, pero no para ellos.;Miedo
es horrible;Miedo
me dice: mi mama, porque usted no me habia dicho que tenia amigos tan tuanis;Miedo
#hastaquelaplatanossepare | rafael esta seguro que es hijo de benjamin y hermano de alejandra, aunque dona leonor no le confirmo nada ojala todo sea un mal entendido !conectate a nuestra senal en vivo ! | #hqlpns;Miedo
decirle a el que me mire a los ojos y que me diga la verdad aun sabiendo que me va a mentir .... es un viaje de ida porque me sonrie y ya no hay vuelta;Miedo
min. 76 | dos fallos en menos de un minuto #ascoli 1 vs 1 #spal #nexfutbol #ligaitaliana #seriebxnex;Miedo
nunca lo he escuchado;Miedo
el clasismo no es una unpopular opinion madre;Miedo
creen que es buen espectaculo? a esa personas pelionas y pleitos as no las quiero de amigos, donde vayas con ellos vas a quedar mal.;Miedo
la renovacion y cambio;Miedo
no se que xopa fren pero no soporto escuchar la voz de ozuna es como escuchar que arunen un pizarron.;Miedo
jajajajajaja de tal hija, tal madre. lo bueno es que le daremos vacaciones al senor tres meses sin mondongo !sucristo, yo no se si aguante!;Miedo
que equipazo por dios;Miedo
"guerra impensada la furia de guillermo coppola con el abogado mauricio d'alessandro que lo tildo de ladron: ""nunca maradona ...""";Miedo
cuanta agresividad y brutalidad juntaa!! dios mio y nadie se mete cuando tienen q intervenir!!;Miedo
en mi casa en las acacias el zinc hasta que retumbo;Miedo
que video mas desagradable y lo publican como si fuera gracioso;Miedo
mi hija llego a esta etapa;Miedo
chamo que exito.pero no pude entrar. me cerraste la puerta;Miedo
dele alli, cerca del besiktas frank lampard, tecnico del everton, confirmo que el jugador esta cerca de llegar al futbol de turquia;Miedo
ah. pero, !ah! el cine cerca de casa esta funcionando;Miedo
no disminuyen por las vacunas las formas mas fuertes del virus mueren con el huesped punto, las vacunas fueron una estafa al no inmunizar y causar muchos efectos secundarios graves;Miedo
a mi me sale el mismo brote, pero solo me pasa en las cejas;Miedo
pero eso seria triste no tener a alguien como tu en la vida;Miedo
#verga esos bolivianos son peligrosos hasta siendo honestos;Miedo
ya se que soy un intenso por aca pero hablenme de esta diosa mk;Miedo
pero, ?citar a hitler? hitler??? ?en serio? #poldiojmmm;Miedo
envidia y tu mismo nombre;Miedo
llevo dos semanas levantandome a las 3:30 ya basta;Miedo
quiero una novia fiel;Miedo
ya paso a elizabeth taylor. es lo unico malo que veo de jlo, muy inconstante en el amor.;Miedo
1er bajon;Miedo
en mi cabeza respondo mensajes;Miedo
esas pantorrillas deben estar bien finas!!!;Miedo
omg, gracias por alimentar esta hambriada;Miedo
tanta paja que hablan de maduro por el concesionario ferrari que abrieron en caracas, y aqui en maracaibo los comenzo a financiar el gobernador para el transporte publico! ellos siempre pensando en el pueblo!!;Miedo
este si es un puto albor de navidad ...;Miedo
total, eso esta claro;Miedo
lo increible es que, segun el iluminado celestial, haya llenado el seminario. 50 cupos por usd 480. imaginense eso una de vez al mes. libre de impuestos. !tiemblen onlyfaneros! #lamanguangua #asicualquiera he debido dedicarme al pornocoachingcelestial;Miedo
hace 2 semanas me hicieron el reemplazo de cadera! todavia no me lo creo;Miedo
alguien en el salon de belleza anda tomando vino parejo a esta hora;Miedo
amiga omg, ese interrogatorio fue interesante;Miedo
!orgullo garifuna en catalunya! joven hondurena figura en la presentacion del nuevo uniforme del barcelona ?como llego alli? aqui la historia;Miedo
no muy casa es muy tranquila es una casa nueva de construccion nueva quince decir , nunca se escucha algo ni nada por el estilo , si he sentido varias situaciones pero en los hospitales , clinicas ahi si tengo cuentos de terror;Miedo
pato? no, por lo menos yo no.;Miedo
se termino mi perfume, y me di cuenta que tengo mas de un ano sin comprar uno... lo mismo paso con el polvo compacto... todo indica que en pandemia ni me perfume, ni me maquille;Miedo
estan buenas las 2!!!;Miedo
"aparte de mi alguien ve la cara nada angelical que se observa en el cielo de puerto cabello durante la inauguracion #dracufest2022 es capture del video pueden verlo ustedes mismo al decir anunciar ""inaugurado el..."" #waikiki #carabobo #semanasanta2022 #jesusnuncafalla";Miedo
esta casa la visito jorge eliecer gaitan en barranquilla !! el hombre que aparece en el billete de mil de colombia , el ex-candidato y preferido a la presidencia , orador y escritor pasaba sus vacaciones en barranquilla y puerto colombia. #barranquilla #colombia #viajes;Miedo
al fin y al cabo , la ironia;Miedo
increible, a mi si me parece que tiene mas gracia un tiro en la cien, eso sabe amargo, sabe maluco;Miedo
no le veo la necesidad a que salga el sol si hace 2 horas el clima estaba de lo like;Miedo
tienes?;Miedo
que dolor y caifas perdon el papa callado.;Miedo
dato curioso: las personas de haiti sienten afecto por chavez, porque los ayudo en su momento con dinero, apoyo agricola y turismo.;Miedo
me duele el alma;Miedo
obten una nueva perspectiva con la navegacion intuitiva y organizacion sencilla del nuevo aspecto del windows 11 encuentra los productos microsoft en;Miedo
yo cuando amanezco asi es todo el dia;Miedo
#aragua frente al super lider madre maria se genero una explosion de una bombona de gas, se reporta varios heridos. asi quedaron las viviendas #aragua 30 jul! #lossamanes en aragua;Miedo
#importante: hemos sumado nuevamente los aforos de conciertos sold out y aquellos que aun estan a la venta y las cifras son este ano en colombia se han vendido casi 1.4 millones de entradas a conciertos y eventos en vivo;Miedo
el diablo como que esta por aca en 4 vias. que calor tan insoportable;Miedo
pero... ?ya conocias ese pueblo antes? o... ?has sonado con un pueblo que de verdad existe sin saber de el antes?;Miedo
si senor;Miedo
y lo que esta peor es, que si el cacas se termina de enfermar... esta joya seria la sustituta la venganza ancestral no seria cualquier maricada.;Miedo
dios mio que aguacero;Miedo
que putas estoy haciendo con mi vida?;Miedo
cuando sera que yo por fin deje de trabajar los sabados .;Miedo
necesito una moto nueva urgente dios mio #domiciliosrmb;Miedo
si el presidente de los eeuu afirma hubo fraude, le piden pruebas y que los tribunales lo establezcan en sentencias firmes si el lider republicano (simple senador) afirma que trump es culpable del ataque al capitolio, ud lo reta a uno que se atreva a contrariarlo.;Miedo
mrk tambien lo busque y no estaba guardaba la esperanza.....;Miedo
nea mera pela a los lakers o es mi impresion;Miedo
agosto vino con toda, acabo con todas las relaciones estable y no estable que estaban a mi alrededor jajajajajjaja;Miedo
terrible el olor a po astro quemado!!!! tuve que sacar la ropa de la soga no se podia estar afuera;Miedo
y una que mantiene decomisandola, peor jmmmm;Miedo
ojala feid deje de sacar temas hablando de su ex;Miedo
me dan alergia. por eso yo soy una caraja solitaria, porque yo no naci para andar con todo el mundo, sobre todo la gente de multiples caras y jaladores de bolas.;Miedo
que semana mas largaaaaa!!! .. sabado medio dia llega rapido y fds pasa lentooo!!!;Miedo
a esta hora, 12:22pm del dia de mi cumpleanos, faltan tan solo 2mil seguidores para el millon en youtube;Miedo
me escribio alguien que quede;Miedo
dile no a 15 botellas de ron;Miedo
asi como cuando te sigue el tripas ... bueno asi;Miedo
esa es la solucion para la educacion de esa area???;Miedo
me dueleee todooooooo;Miedo
noooo sinapsist, era nuestro secreto;Miedo
si eres un verdadero #totoslover estamos seguros de que vas a adivinar cual es el nombre de la siguiente hamburguesa: triple carne, triple queso, tocineta, cebolla, sweet relish y salsa toto's elige la opcion que creas que es la correcta;Miedo
cuando de repente te encuentras al modelo que contratabas para pasarelas en producciones de las discotecas,ahora medico;Miedo
me dio de todo.;Miedo
sabemos que te gusta el anime, los videojuegos, los esports, el dubstep y la cultura oriental eva fest. por eso este evento es para ti te esperamos este 19, 20 y 21 de agosto en el c.c. #nuestromonteria desde las 9:am hasta las 7:00pm. !te esperamos!;Miedo
elvia, la hipocresia de estos hampones deja en panales a los fariseos del tiempo de jesus de nazareth...;Miedo
"la verdad que esto de estar emotionally stable no es lo mio, se siente pije taro estar ""bien"" por un periodo de tiempo mayor que unos dias jajaja";Miedo
que pasa emeeeeee????;Miedo
ayer con la fuerte lluvia y el apagon y la poca bateria que me quedaba en el tlf, grabe un corto de suspenso ahora veremos como le hago el montaje y edicion;Miedo
que? loca;Miedo
donald trump afirma que hubo fraude, y todo el mundo dice que el tiene que probarlo en las cortes, y hasta tanto no lo haga, es mentira. twitter censura a trump por que es quien orquesto y/o dirigio el asalto al congreso, y nadie exige que twitter lo demuestre en las cortes.;Miedo
estas segura que no te puede recuperar la data? ni sacando el disco duro y colocandolo en otra computadora??;Miedo
chiamoooo no le des grasa a bony , yo tenia una bony y ella comia chocolate y queso amarillo, y le salio un cancer;Miedo
como?;Miedo
muy triste amiga!! lo que te puedo decir es mal ...... dita enfermedad!!;Miedo
hoy me asesina el calor o una frijolada hp que me meti.;Miedo
el colombiano sufrio mas de la cuenta egan bernal ve fantasmas en meiningen;Miedo
tengo hambre y recien son las 10;Miedo
el $ en 1 dia de 1247 a 1361 .... dios bendito tengo cague de salir a la calle a comprar.;Miedo
que ordinario.;Miedo
gracias baby! me fue bien y ahora me agendaron una 4 veces mas inportante manana;Miedo
los penes son la creacion mas hermosa del mundo tan suavecitos tiernos y sensibles, lloran cuando se emocionan y cuando andan felices se levantan tan lindos;Miedo
